index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
66,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.328629,0.555588,0.985521,0.918251,0.955305,0.918251,0.8386,0.1165,0.9965999999999999,1.0,1.0,1.0,4.6615465169
67,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.328629,0.555588,0.985521,0.918251,0.955305,0.918251,0.8386,0.1165,0.9965999999999999,1.0,1.0,1.0,4.6615465169
68,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.36799,0.971974,0.971974,0.983333,0.949085,0.853275,0.3119,0.8765999999999999,0.8766,0.8502000000000001,0.9982,1.0,63.453992894
69,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.381428,0.386372,0.971974,0.984136,0.992245,0.874652,0.2803,1.0,0.8766,1.0,0.89042334077,0.9857,58.114329577
70,5,2,0,-1,-1,3,-1,-1,5.52124,5.52124,5.52124,11.2749,11.2749,11.2749,0.782589,0.749318,0.673806,0.907675,0.917642,0.927588,1.0,0.9999995335799999,0.8540000000000001,0.92173279211,1.0,0.962736486711,50.388500145
71,6,1,1,0,-1,-1,-1,4,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.392277,0.943716,0.979232,0.99105,0.958229,0.985572,0.2341,0.9259999999999999,0.8462815401999999,1.0,0.9996967568399999,1.0,67.64808054
72,6,1,4,-1,-1,-1,1,0,5.69944,5.69944,5.69944,5.69944,10.7133,15.6597,0.619714,0.657382,0.603297,0.658231,0.887756,0.953141,1.0,1.0,0.7267,0.94771387208,0.8013999999999999,0.9992,49.170747118
73,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.835082,0.832577,0.835582,0.821847,0.817385,0.808718,1.0,1.0,1.0,1.0,0.9996388680299999,1.0,32.932734377
74,5,2,0,-1,3,-1,-1,-1,5.52124,5.52124,11.2749,11.2749,11.2749,11.2749,0.716228,0.762218,0.931033,0.93468,0.896605,0.897005,0.8816,1.0,0.3505,0.9352,1.0,1.0,56.142190776
75,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.36799,0.370082,0.971974,0.991211,0.767905,0.768132,0.3119,0.9696588296399999,0.8766,1.0,1.0,0.9657,4.2372932755
76,5,1,4,-1,1,-1,0,-1,5.69944,5.69944,10.7133,10.7133,15.6597,15.6597,0.6679,0.624323,0.862414,0.896089,0.993051,0.993051,0.029120629064000002,0.99985404522,1.0,1.0,0.9997070937599999,0.9997070937570001,64.144858136
77,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.835082,0.838211,0.8364,0.7218,0.7218,0.835082,1.0,1.0,0.77064316022,1.0,1.0,1.0,32.932734377
78,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,16.9745,19.7265,23.231,23.231,23.231,0.655472,0.630492,0.940165,0.6996,0.6996,0.813982,0.91084031557,0.786,0.98737045772,1.0,1.0,0.999989613046,4.439311259
79,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,16.9745,19.7265,23.231,23.231,23.231,0.655472,0.630492,0.940165,0.6996,0.6996,0.813982,0.91084031557,0.786,0.98737045772,1.0,1.0,0.999989613046,4.439311259
80,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.808718,0.836481,0.760791,0.838211,0.802414,0.838634,1.0,1.0,0.9694,1.0,1.0,1.0,32.932734377
81,2,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.836481,0.835082,0.791186,0.828586,0.832876,0.822342,1.0,1.0,1.0,0.312,0.73043415473,1.0,32.932734377
82,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.386372,0.341548,0.988721,0.992204,0.979777,0.985711,1.0,0.9953,0.8117000000000001,1.0,1.0,1.0,58.114329577
83,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.304675,0.874652,0.951228,0.992245,0.968647,0.949085,0.7749,0.9857,1.0,0.89042334077,1.0,0.9982,63.453992894
84,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,9.33853,18.7111,22.5415,22.5415,22.5415,0.304675,0.545177,0.783767,0.948659,0.926147,0.909206,0.7749,0.1659,0.99448645673,0.6109093329799999,1.0,0.9438,4.4176304781
85,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.842989,0.826286,0.838634,0.843204,0.828301,0.817918,1.0,1.0,1.0,1.0,0.69885071377,1.0,32.932734377
86,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.802414,0.819442,0.831465,0.80203,0.828301,0.791186,1.0,1.0,0.6308,0.99763797844,0.69885071377,1.0,32.932734377
87,6,0,2,-1,-1,-1,1,-1,5.48879,5.48879,5.48879,5.48879,11.2751,11.2751,0.817918,0.832236,0.798252,0.79541,0.872486,0.844005,1.0,1.0,0.5897,0.9954000000000001,0.34709999999999996,1.0,44.50534615
88,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.839489,0.760791,0.810436,0.837521,0.842989,0.839489,1.0,0.9693999999999999,0.6014999999999999,0.6689,1.0,1.0,32.932734377
89,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.834977,0.834977,0.8364,0.80203,0.817385,0.834977,0.99998585318,0.99998585318,0.77064316022,0.99763797844,0.9996388680299999,0.999985853175,32.932734377
90,6,1,1,-1,-1,0,-1,4,6.12595,6.12595,6.12595,11.4656,11.4656,15.6597,0.396772,0.356011,0.388309,0.943716,0.969418,0.997804,0.1738,0.8785,0.99591116089,0.9259999999999999,1.0,1.0,56.968753907
91,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.768662,0.836481,0.834977,0.84115,0.797305,0.842989,0.6297,1.0,0.9999858531799999,1.0,1.0,1.0,32.932734377
92,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,9.33853,13.8584,13.8584,13.8584,0.364517,0.361181,0.537835,0.51855,0.474021,0.518889,0.0366,1.0,0.66782755013,1.0,0.9974000000000001,1.0,2.7749928756
93,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.762651,0.797305,0.819442,0.832577,0.822342,0.797305,1.0,1.0,1.0,1.0,1.0,1.0,32.932734377
94,2,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.838634,0.79541,0.828586,0.832577,0.797305,0.826286,1.0,0.9954,0.312,1.0,1.0,1.0,32.932734377
95,6,2,0,-1,-1,-1,-1,3,5.52124,5.52124,5.52124,5.52124,5.52124,11.2749,0.773406,0.703351,0.771442,0.771442,0.771786,0.934616,0.28834369641,1.0,1.0,1.0,1.0,0.9797411095690001,38.881118882
96,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.373547,0.304675,0.983333,0.987991,0.992245,0.979777,1.0,0.7749,0.8502000000000001,0.84418571738,0.89042334077,1.0,58.114329577
97,2,1,4,1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,10.7133,0.609086,0.887756,0.895782,0.871918,0.853533,0.89536,1.0,0.8014,1.0,1.0,0.9998762834299999,0.912701004325,59.265902865
98,4,1,4,-1,1,0,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.544142,0.586198,0.868009,0.990899,0.990882,0.983678,0.9817,0.9933,0.80703042768,0.9974000000000001,1.0,0.999936597761,69.091262447
99,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,14.285,22.5415,22.5415,0.304675,0.328629,0.958229,0.967212,0.941582,0.932679,0.7749,0.8386,0.9996967568399999,0.41969999999999996,1.0,0.999816511629,4.433006881
100,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,16.2848,20.8722,24.7024,24.7024,24.7024,0.806457,0.307101,0.831815,0.987636,0.991211,0.987637,0.38490283708,0.12447816535200001,0.45599999999999996,1.0,1.0,0.99998590727,4.9118570785
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390817,0.983902,0.974542,0.985811,0.914051,0.981777,0.108065956597,0.83291353116,1.0,1.0,1.0,1.0,63.453992894
102,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.817918,0.832577,0.808718,0.817385,0.819442,0.819442,1.0,1.0,1.0,0.9996388680299999,1.0,1.0,32.932734377
103,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,16.2848,16.2848,20.5083,0.115695,0.12313,0.107856,0.522538,0.528925,0.833344,0.4290668332,0.44958699941,0.44845452165,0.6986161973,0.6047,0.9999,2.2314890637
104,6,1,1,0,-1,-1,-1,4,6.12595,11.4656,11.4656,11.4656,11.4656,15.6597,0.362765,0.959558,0.981177,0.974542,0.969519,0.992881,0.95375002647,0.9016,0.9999983050600001,1.0,0.9999426524099999,1.0,67.64808054
105,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,10.7133,10.7133,13.8584,18.4791,26.7355,0.362765,0.872177,0.869825,0.495959,0.875017,0.988286,0.95375002647,0.17770000000000002,0.74141437129,0.9992000000000001,0.46790350791,0.9993000000000001,4.4640298039
106,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.390219,0.376786,0.992245,0.99105,0.969418,0.950905,0.1447966413,0.9999987311699999,0.89042334077,1.0,1.0,1.0,58.114329577
107,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.390219,0.376786,0.992245,0.99555,0.795518,0.768132,0.1447966413,0.9999987311699999,0.89042334077,1.0,1.0,0.9657,4.3184481809
108,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.390219,0.376786,0.992245,0.99555,0.795518,0.768132,0.1447966413,0.9999987311699999,0.89042334077,1.0,1.0,0.9657,4.3184481809
109,4,1,4,-1,1,0,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.643862,0.646472,0.871918,0.985167,0.957314,0.976542,0.1952,1.0,1.0,0.9975561400199999,1.0,1.0,69.091262447
110,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.643862,0.646472,0.871918,0.985167,0.957314,0.976542,0.1952,1.0,1.0,0.9975561400199999,1.0,1.0,69.091262447
111,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.350998,0.396772,0.989882,0.992245,0.984136,0.950505,0.3385,0.1738,1.0,0.89042334077,1.0,1.0,58.114329577
112,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,18.4791,18.4791,0.562202,0.652182,0.894582,0.995504,0.828836,0.789905,0.7047,0.8326,1.0,0.99997326021,1.0,1.0,4.7232118864
