index,concept,i1,i2,i3,i4,req_index_1,req_index_2,req_index_3,req_index_4,req_index_5,req_index_6,req_index_7,req_index_8,req_index_9,req_index_10,req_index_11,req_index_12,req_index_13,req_index_14,req_index_15,req_index_16,req_index_17,req_index_18,req_index_19,req_index_20,req_index_21,req_index_22,req_index_23,req_index_24,req_index_25,req_index_26,req_index_27,req_index_28,req_index_29,req_index_30,req_index_31,req_index_32,req_index_33,req_index_34,req_index_35,req_index_36,req_index_37,req_index_38,req_index_39,req_index_40,req_index_41,req_index_42,req_index_43,req_index_44,req_index_45,req_index_46,req_index_47,req_index_48,req_index_49,req_index_50
11,0,2,-1,-1,-1,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.97,0.89,0.84,0.98,0.87,0.8,0.75,0.72,0.71,0.66,0.63,0.61,0.59,0.43,0.45,0.46,0.46,0.47,0.9999999998641769,0.9999992533815527,0.9999492899758754,0.9994406087377274,0.9974616620127433,0.9999981517919299,0.999789789116809,0.9978096639860147,0.9915774281931313,0.9801837000133657,0.9983660164599455,0.9875080907607057,0.9649310006611013,0.9356461109033778,0.9046209566360918,0.8952422762763147,0.8305601969310563,0.7801367036855378,0.7415645889819488,0.7117080072377675,0.3330345484838895,0.3711189389753561,0.39523659284611073,0.41189257973145926,0.42438210512685615
12,0,2,0,-1,-1,1.0,0.98,0.89,0.83,0.78,0.86,0.77,0.72,0.68,0.66,0.58,0.56,0.55,0.54,0.53,0.3,0.35,0.38,0.4,0.41,0.02,0.14,0.21,0.25,0.29,0.9999184927633401,0.9979695661377075,0.9898449691012517,0.9740270018262288,0.9522660360789327,0.9814165058364461,0.9438792277395307,0.9002652570979459,0.8590336421642439,0.8225760595940245,0.6544930561081616,0.6190269666152872,0.5966679470840099,0.5813233236972518,0.5700894869109697,0.09870450918813006,0.16296460083883035,0.21370491160005442,0.25278284947798174,0.28320573045869607,0.0014629940494725084,0.01167625424560049,0.03347646021686708,0.062181045842143644,0.09292847162704171
13,0,2,0,1,-1,0.81,0.74,0.69,0.66,0.64,0.54,0.53,0.52,0.52,0.52,0.26,0.31,0.35,0.37,0.39,0.0,0.1,0.18,0.23,0.27,0.0,0.0,0.01,0.09,0.14,0.974609406675756,0.931696202536784,0.8851792301013555,0.8420850871348702,0.8035022269480131,0.6052188806276605,0.5805858335381693,0.56523616040212,0.5545530563659329,0.5460590874526705,0.07786664103840538,0.1396530783109459,0.1910467980082437,0.23169777698493813,0.2637159226015252,0.0009481599822466151,0.008962818511949836,0.027911962627669495,0.05432614747404996,0.08353171170939643,8.238818232759182e-07,0.00012989084108939346,0.00158493039128264,0.006656797312374147,0.01652705642256143
14,0,2,1,-1,-1,0.41,0.43,0.45,0.46,0.46,0.14,0.22,0.28,0.31,0.34,0.0,0.01,0.1,0.17,0.21,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.27741240181244753,0.3261741763962586,0.3565559638471176,0.3746101415784913,0.3836786455976329,0.011393546631177134,0.041339998099362466,0.08041121825205366,0.11925636791033675,0.15333020388704469,3.6942533082649265e-05,0.001261354725406408,0.007336457889555704,0.020302773176190274,0.03875009494748921,8.03078328759375e-09,8.316530424328695e-06,0.00025193184558033925,0.0017599567968117193,0.00597183779611267,1.0987951114362811e-13,1.1279768440753167e-08,3.135336210984172e-06,7.555928849224017e-05,0.0005506169976304033
15,0,2,1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,0,-1,-1,-1,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.97,0.89,0.84,0.98,0.87,0.8,0.75,0.71,0.7,0.66,0.63,0.61,0.59,0.43,0.44,0.45,0.46,0.47,0.9999999998641769,0.9999992533815527,0.9999492899758754,0.9994406087377274,0.9974616620127433,0.9999981517919299,0.999789789116809,0.9978096639860147,0.9915774281931313,0.9801837000133657,0.9983660164599455,0.9875080907607057,0.9649310006611013,0.9356461109033778,0.9046209566360918,0.8952422762763147,0.8305601969310563,0.7801367036855378,0.7415645889819488,0.7117080072377675,0.3330345484838895,0.3711189389753561,0.39523659284611073,0.41189257973145926,0.42438210512685615
17,1,0,1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,0.93,0.86,0.81,1.0,1.0,0.9999999999946295,0.9999999940098006,0.999999536811799,1.0,0.9999999999994885,0.9999999957488731,0.9999993188204429,0.9999841219361449,0.999999999999991,0.9999999974230314,0.9999988199610305,0.9999624929960537,0.9996779334492447,0.9999999988784625,0.9999974038942139,0.9998841305299054,0.9989988666733662,0.9961653838929996,0.9999911762901801,0.9994653886360854,0.9959053062521106,0.9869011428215488,0.9730546249446311
18,1,0,1,2,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.97,0.89,0.84,1.0,1.0,0.9999999999988906,0.9999999980433731,0.9999997998934972,1.0,0.999999999999934,0.9999999988976138,0.999999739373286,0.9999923051468167,0.9999999999999994,0.9999999995294219,0.9999996166696522,0.9999832293492893,0.9998254053410541,0.9999999998869984,0.9999993303634047,0.999953008086791,0.9994789405120711,0.997684524829914,0.999998389125177,0.9998064216228864,0.9979399626260966,0.9921179696809526,0.9819900879740758
19,1,0,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1,0,1,3,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1,0,1,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1,0,2,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.92,1.0,1.0,0.91,0.84,0.8,0.89,0.8,0.74,0.7,0.67,0.61,0.58,0.57,0.56,0.55,0.9999999999999342,0.9999999916453539,0.9999974241163576,0.9999338825780031,0.9994954229645325,0.9999999946093852,0.9999934311764614,0.9997847398786446,0.9984275920647901,0.9945001203909386,0.9999722953084862,0.9989387517635017,0.9934728350882135,0.9813438957652377,0.9635423220148763,0.9904896339588207,0.963052598474866,0.925619382383102,0.8871098135934091,0.8516376820427131,0.7449494487715903,0.6921635123899613,0.6574741207273682,0.6332829373522434,0.6159679394229044
23,1,0,2,1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.96,0.89,0.83,1.0,1.0,0.9999999999975439,0.9999999965615497,0.9999996945192938,1.0,0.9999999999998147,0.9999999978219146,0.9999995768063116,0.9999889076933755,0.9999999999999977,0.999999998888436,0.9999993233309339,0.9999748083779961,0.9997619982428455,0.9999999996382126,0.999998669247638,0.9999257620366185,0.9992744575753159,0.9970086992600684,0.9999961695960655,0.9996753739631706,0.9970780264522231,0.9897911313406713,0.977880789900502
24,1,0,2,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1,0,2,3,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1,0,2,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1,0,3,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1,0,3,1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,1,0,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1,0,3,2,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1,0,3,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,1,1,-1,-1,-1,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.96,0.89,0.83,0.97,0.86,0.79,0.74,0.71,0.69,0.65,0.62,0.6,0.59,0.42,0.44,0.45,0.46,0.46,0.9999999998641769,0.9999992533815527,0.9999492899758754,0.9994406087377274,0.9974616620127433,0.9999981517919299,0.999789789116809,0.9978096639860147,0.9915774281931313,0.9801837000133657,0.9983660164599455,0.9875080907607057,0.9649310006611013,0.9356461109033778,0.9046209566360918,0.8952422762763147,0.8305601969310563,0.7801367036855378,0.7415645889819488,0.7117080072377675,0.3330345484838895,0.3711189389753561,0.39523659284611073,0.41189257973145926,0.42438210512685615
33,1,1,0,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.87,0.82,1.0,1.0,0.9999999999975439,0.9999999965615497,0.9999996945192938,1.0,0.9999999999998147,0.9999999978219146,0.9999995768063116,0.9999889076933755,0.9999999999999977,0.999999998888436,0.9999993233309339,0.9999748083779961,0.9997619982428455,0.9999999996382126,0.999998669247638,0.9999257620366185,0.9992744575753159,0.9970086992600684,0.9999961695960655,0.9996753739631706,0.9970780264522231,0.9897911313406713,0.977880789900502
34,1,1,0,2,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.89,1.0,1.0,0.999999999999905,0.9999999996582792,0.9999999461979471,1.0,0.9999999999999974,0.9999999998672632,0.9999999423684588,0.9999975491523662,1.0,0.9999999999680961,0.9999999352942566,0.999995325282468,0.9999344566131332,0.9999999999971637,0.9999999236860044,0.9999889435777809,0.9998182060335835,0.9989826813251156,0.9999999010282437,0.999963241893533,0.9993315812691854,0.9965960054807537,0.9908268329383425
35,1,1,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1,1,0,3,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,1,1,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1,1,2,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.97,0.89,0.84,0.98,0.87,0.8,0.75,0.71,0.7,0.66,0.63,0.61,0.59,0.999999999999999,0.9999999993128411,0.9999995064023026,0.9999796922895037,0.9997928528148998,0.9999999998112405,0.9999990935643738,0.9999424336402586,0.9993913292929417,0.9973258120625469,0.9999976376734004,0.9997566523123906,0.9975831787925513,0.990957883145824,0.9791187547875213,0.9980752299944461,0.9861922349136009,0.9624255087019152,0.9322642741747336,0.9007932871768629,0.8856654957494077,0.8205423664033779,0.7707205044960266,0.7331046284216614,0.7046777580813354
39,1,1,2,0,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.9,1.0,1.0,0.9999999999999591,0.9999999998125931,0.999999965872415,1.0,0.9999999999999992,0.9999999999360842,0.9999999658405943,0.9999983575140461,1.0,0.9999999999874719,0.9999999651477881,0.9999970110358913,0.9999536819338342,0.9999999999992216,0.9999999643667642,0.9999933544755365,0.9998749605623053,0.9992438095669846,0.999999963366647,0.9999796568378125,0.9995535519741235,0.9974914140444959,0.9928501799894353
40,1,1,2,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,1,1,2,3,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,1,1,2,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,1,1,3,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,1,1,3,0,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1,1,3,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,1,1,3,2,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,1,1,3,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,1,2,-1,-1,-1,1.0,0.95,0.86,0.81,0.76,0.81,0.74,0.69,0.66,0.64,0.54,0.53,0.52,0.52,0.52,0.26,0.31,0.35,0.37,0.39,0.0,0.1,0.18,0.23,0.27,0.9998338054288097,0.9968801441315785,0.986400762887254,0.9678134907375429,0.9436369498877999,0.9714288595738015,0.9264313641055483,0.8792378130021107,0.8369789349575305,0.8007534263858037,0.5854182776181224,0.5653098468505817,0.552845630297082,0.5443609781441751,0.5381436217171343,0.07068977293054653,0.13118076363779355,0.18259779251667638,0.2237437748831296,0.25649815079220084,0.0007967025629142256,0.008061966289488917,0.025955701721753665,0.05148999801683285,0.0801907810513637
