index,concept,i1,i2,i3,i4,req_index_1,req_index_2,req_index_3,req_index_4,req_index_5,req_index_6,req_index_7,req_index_8,req_index_9,req_index_10,req_index_11,req_index_12,req_index_13,req_index_14,req_index_15,req_index_16,req_index_17,req_index_18,req_index_19,req_index_20,req_index_21,req_index_22,req_index_23,req_index_24,req_index_25,req_index_26,req_index_27,req_index_28,req_index_29,req_index_30,req_index_31,req_index_32,req_index_33,req_index_34,req_index_35,req_index_36,req_index_37,req_index_38,req_index_39,req_index_40,req_index_41,req_index_42,req_index_43,req_index_44,req_index_45,req_index_46,req_index_47,req_index_48,req_index_49,req_index_50
11,0,2,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.4,0.4,0.42,0.38,0.42,1.0,0.98,0.86,0.86,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003034462209115485,0.003235637795448156,0.5357201254030473,0.4669701797298725,0.19441396807862846,0.2916988761188992,0.16699982361722082,1.0,1.0,0.9984996296735825,0.993969083261841,0.9896264630581282
12,0,2,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,2,0,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,2,1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.56,0.46,0.36,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.345345306660954e-05,0.00256831945675449,0.001788255066915345,0.00528685760463883,0.02364873902807567,0.7358249011206407,0.5023552290919268,0.5167844608859096,0.6802033283444563,0.3453235366261286
15,0,2,1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1,0,1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.16,0.68,0.72,0.66,0.62,0.54,1.0,1.0,1.0,0.94,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786402672126964e-05,2.060138646009316e-05,0.0012331974640220436,0.017981918348799426,0.02385971835775511,0.8506527581037179,0.764473806866228,0.8324891850817633,0.5076062810729123,0.56723153542903,1.0,1.0,0.9999984571056126,0.9997967552530782,0.9997561139685056
18,1,0,1,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.24,0.26,0.3,0.94,0.88,0.82,0.78,0.74,1.0,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01872708072876763,0.0765521856916158,0.03739635975056907,0.23085219875526164,0.2997068745584987,0.9999720053577821,0.9902362839152574,0.9809720596420262,0.9535187945146841,0.8161111263087778,1.0,1.0,1.0,1.0,1.0
19,1,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.06,0.12,0.16,0.64,0.62,0.52,0.62,0.48,1.0,1.0,0.98,0.96,0.92,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216989143228613,0.002974032215195017,0.0016266795494111553,0.03583320169620869,0.7046646139360245,0.6979227103099728,0.8433907002824579,0.9128453827535908,0.42995149269254307,1.0,1.0,1.0,1.0,0.99580037042906,1.0,1.0,1.0,1.0,1.0
20,1,0,1,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.12,0.56,0.62,0.5,0.56,0.56,1.0,1.0,1.0,0.98,0.96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001637251605262673,0.0012002660127865246,0.001049095713207085,0.8985308094117203,0.6963618194840305,0.8332597930985464,0.49831787801246175,0.5968303519323906,1.0,1.0,1.0,0.9999649505064212,0.9984618253139076,1.0,1.0,1.0,1.0,1.0
21,1,0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.58,0.56,0.5,0.52,0.62,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7562787754162834e-05,0.01166317476749233,0.6991476066569974,0.39449541737433313,0.44101260601952647,0.7579828129224159,0.6467873483102261,1.0,1.0,1.0,0.9988068188272313,0.995488923900556,1.0,1.0,1.0,1.0,1.0
22,1,0,2,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,0,2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.1,0.14,0.72,0.68,0.6,0.5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0565180715420487e-06,0.0025885101554633584,0.02237969174421983,0.009107252016637996,0.02605921932191009,0.9468260960352912,0.9221330217430109,0.7870585253054792,0.8477866440001675,0.7585437294594765
24,1,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.12,0.44,0.42,0.48,0.52,0.52,1.0,1.0,0.94,0.98,0.88,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012589734895392945,0.005489260244187459,0.0010031432160867194,0.5160561067830779,0.49885447176181086,0.20719639031117443,0.6945661072744175,0.24527977524809644,1.0,1.0,0.9992002750391449,0.9999647840644833,0.9959728439492607,1.0,1.0,1.0,1.0,1.0
25,1,0,2,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.08,0.38,0.3,0.36,0.34,0.3,0.68,0.68,0.62,0.58,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033117362082186554,0.000772239188209398,0.058005024444721914,0.06705773911859163,0.04408188633362087,0.3793134242804297,0.1912137779691614,0.12170488699518514,0.8998373001450777,0.7556483063027544,0.9347081203973288,0.8584115891799374,0.7309926462759437
26,1,0,2,3,1,0.0,0.0,0.0,0.0,0.02,0.06,0.12,0.14,0.26,0.34,0.96,0.96,0.94,0.86,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0024062648840898525,0.013245480278749338,0.07639787693564899,0.03550771267550792,0.15948678586976073,0.9999152615241171,0.9961049686755614,0.9934096308164561,0.9413658380996747,0.8676522964505528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1,0,3,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.32,0.42,0.34,0.26,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.171058529038841e-05,0.00029362178872815954,0.0010283747410703133,0.3151380186182125,0.38791127312997353,0.6895338165582334,0.42842240462825965,0.1435766141412733
28,1,0,3,1,-1,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.08,0.2,0.12,0.86,0.78,0.78,0.64,0.62,1.0,1.0,1.0,0.98,0.96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00017414462188201904,0.02007310924081497,0.04627786726367312,0.050484508798705016,0.11267674409727248,0.9401649211344062,0.9291082299405601,0.767685505213465,0.9413037700037512,0.770585825080188,1.0,1.0,1.0,0.9999458374605613,0.9992290668370661,1.0,1.0,1.0,1.0,1.0
29,1,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.44,0.38,0.42,0.42,0.46,1.0,1.0,0.98,0.96,0.88,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3026117625379882e-05,2.7071837241229662e-05,0.001699774838257726,0.39824075907455886,0.6176859558171133,0.6687447955061334,0.5429826437922716,0.3953918773051881,1.0,1.0,0.9977710273992099,0.9797901229551064,0.9980894927513434,1.0,1.0,1.0,1.0,1.0
30,1,0,3,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.08,0.08,0.14,0.18,0.72,0.68,0.58,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011681413307004956,0.015370497042554936,0.001107453317969673,0.014193929393687703,0.042995074121375446,0.8647756028455917,0.5547323792913647,0.49290704982735534,0.7267038754161365,0.7202809445233593
31,1,0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.16,0.12,0.78,0.72,0.6,0.64,0.62,1.0,1.0,0.98,0.96,0.98,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.63391067020001e-05,0.000401444742873443,0.0,0.0168210978231149,0.012779242710298155,0.690533769279803,0.9715812703563781,0.9289314041519096,0.6927454952321165,0.7840784731172312,1.0,1.0,1.0,1.0,0.9997726519608353,1.0,1.0,1.0,1.0,1.0
32,1,1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,1,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.24,0.34,0.32,0.34,0.34,0.98,0.92,0.86,0.9,0.72,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003561264860820545,0.11592914650518481,0.18697230218271757,0.30566141900314403,0.3689210000425782,0.13024044330653997,1.0,0.9990807617313532,0.9920294677113197,0.9699671185326628,0.9211860885512129,1.0,1.0,1.0,1.0,1.0
34,1,1,0,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.42,0.44,0.4,0.48,0.52,1.0,1.0,0.9,0.92,0.86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016069373632766074,0.0,0.000787336340625044,0.5175667789051892,0.28969897558159585,0.13002082592144917,0.4909134849885742,0.14975814043117383,1.0,0.9999648223900582,0.9996498606087681,0.99388271412431,0.997100937358879,1.0,1.0,1.0,1.0,1.0
35,1,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.18,0.2,0.86,0.78,0.78,0.64,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006284190797108068,0.013471110537886476,0.015601216439067261,0.09672499271118994,0.027124371885061175,0.9045202670247432,0.9197103825179168,0.8523730840513507,0.9269921932650458,0.8819162583328054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1,1,0,3,-1,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.1,0.7,0.6,0.66,0.56,0.6,1.0,1.0,0.98,0.98,0.96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005883854915496794,0.00032895957076514205,0.0008849922462655196,0.026851031275847738,0.4670395366662133,0.3642784050382733,0.682470729922942,0.8154980596771437,0.8241253340352261,1.0,1.0,1.0,1.0,0.9995218153543373,1.0,1.0,1.0,1.0,1.0
37,1,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.36,0.4,0.36,0.42,0.38,1.0,1.0,0.94,0.94,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241881695933954e-06,4.980690597035547e-05,0.04985542966249695,0.1467977062371923,0.3319500027885193,0.4931504767140419,0.1698736334919585,1.0,0.9999809655961194,0.9978958204904296,0.990245845061433,0.9961110990361297,1.0,1.0,1.0,1.0,1.0
38,1,1,2,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017438663990266225,0.000625554739957173
39,1,1,2,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.42,0.48,0.46,0.44,1.0,1.0,0.94,0.9,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0656212135073114e-05,5.289173824907437e-06,0.005767601985108998,0.10785067131402712,0.05837926245604996,0.5245449532357493,0.7132997213229184,0.7060471281370403,1.0,0.999940375715685,0.9997312163629226,0.9865007390266332,0.9963641299358331
40,1,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.1,0.44,0.52,0.46,0.52,0.5,1.0,1.0,0.98,0.94,0.88,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566784691071079e-06,0.0003342831563217928,0.005167195903947258,0.5723203869664902,0.6826654761171778,0.5843439938170427,0.5389417293513836,0.38505098177606584,1.0,0.9997882801923876,0.9868312759757606,0.9993190779588109,0.993899291172552,1.0,1.0,1.0,1.0,1.0
41,1,1,2,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.16,0.68,0.6,0.6,0.6,0.56,1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026196128458113633,0.000358346401941808,1.333880488492583e-05,0.003253172099118521,0.7082333274905237,0.8374946381513872,0.7730794942583139,0.8686925899810345,0.6454258517944477,1.0,1.0,1.0,0.9959307631624419,0.9840181963322487,1.0,1.0,1.0,1.0,1.0
42,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.42,0.5,0.44,0.44,0.52,1.0,1.0,1.0,0.94,0.86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.922691783390636e-05,0.0032321705383958213,0.0012688983578931006,0.39902833487571315,0.5017326071452104,0.47452835539229665,0.22883370105723572,0.49010940848440476,1.0,1.0,0.9999914686820153,0.9990887763388917,0.9953713146249245,1.0,1.0,1.0,1.0,1.0
43,1,1,3,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.36,0.3,0.34,0.24,1.0,1.0,0.94,0.88,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516171581967239,0.0791278851331701,0.19492065862325356,0.40719393684740113,0.5185540980895476,1.0,1.0,0.9996173294322447,0.9998384181935168,0.9916897058102414
44,1,1,3,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.16,0.56,0.64,0.54,0.58,0.62,1.0,1.0,1.0,0.98,0.92,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001692704870458733,0.004940647947858805,0.024547007300657554,0.676662819071878,0.8645078937908516,0.6851989534668337,0.40334644364315264,0.7141414266707068,1.0,1.0,0.9999868085086546,0.9999671508354219,0.9985098882847013,1.0,1.0,1.0,1.0,1.0
45,1,1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.4,0.38,0.46,0.34,0.5,1.0,1.0,0.9,0.88,0.78,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010442020685342955,0.002533272027663845,0.24204930009809322,0.2891986582135314,0.21499663849627643,0.11297054494599151,0.4646633595101415,1.0,1.0,0.9888093758675432,0.9877358623970344,0.9157353141419035,1.0,1.0,1.0,1.0,1.0
46,1,1,3,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.52,0.56,0.5,0.48,0.48,1.0,1.0,0.98,0.94,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415765682806809e-06,0.0008543116500083129,0.5012769833078654,0.38859806254136436,0.6730646294885957,0.4151271750672461,0.27130020588823345,1.0,1.0,0.9999151350665332,0.9994253274795468,0.9900838009050348,1.0,1.0,1.0,1.0,1.0
47,1,1,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.3,0.28,0.36,0.36,0.4,0.9,0.9,0.86,0.86,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005180919915083983,0.07868917033087686,0.169009829431188,0.10050421534404684,0.31014035970276216,0.20276228927512402,0.9748435804030606,0.9936720855183135,0.9774191943444477,0.8535512983412508,0.9747360426770085,1.0,1.0,1.0,1.0,0.999998417796074
48,1,2,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.48,0.38,0.32,0.28,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001595477389503052,0.016101517864725908,0.0028439738048165472,0.6500105693749397,0.5326734946530871,0.6634079632754188,0.4554821582121674,0.40721143405705895
49,1,2,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,2,0,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.12,0.52,0.52,0.46,0.52,0.44,1.0,0.98,0.98,0.86,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004505899921110482,0.008838732399699787,0.5017841649619577,0.7958852992353189,0.24429165392322869,0.27265683573922717,0.8283872917330146,1.0,0.9999917428265945,0.9999352864457975,0.9950302585068722,0.9863463212592499
51,1,2,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.38,0.4,0.34,0.4,0.44,1.0,0.96,0.92,0.92,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366005137361086e-06,0.0,4.598069636645714e-05,0.5645132705971265,0.4373074889404743,0.6277651275710214,0.7415657321668364,0.4494841515437863,1.0,0.9991217043222458,0.9998179373690973,0.9779102056243653,0.9976261228070022,1.0,1.0,1.0,1.0,1.0
52,1,2,0,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.4,0.32,0.4,0.44,0.42,1.0,1.0,0.98,0.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349325524063441e-06,0.0006057265616741867,0.011075438795877052,0.2607842569846483,0.5353057844428601,0.3483014450921156,0.4698986156782648,0.24990996205807509,1.0,0.9994879751274933,1.0,0.9984783570770427,0.9914768028445029
